"state","race_ethnicity","category","a","b","c","d","or","log_or","se_log_or","ci_low","ci_high","flag_zero_cell","flag_small_cell_5"
"Oregon","Asian","withdrawn",219,836,4572,24318,1.39334758693441,0.331709187673461,0.0776030073960623,1.19674729999945,1.62224514566845,FALSE,FALSE
"Oregon","Black or African American","withdrawn",123,608,4668,24546,1.06377900487079,0.0618276671572573,0.100148801718308,0.874184362749493,1.29449326643717,FALSE,FALSE
"Oregon","Hispanic or Latino","withdrawn",907,6090,3884,19064,0.73101249875283,-0.313324721221444,0.0397071890599278,0.676278157636217,0.790176745025543,FALSE,FALSE
"Oregon","MU_N","withdrawn",263,1169,4528,23985,1.19172086165881,0.175398364758842,0.0701445232583022,1.03864304748091,1.36735966755598,FALSE,FALSE
"Oregon","Native Hawaiian or Other Pacific Islander","withdrawn",20,105,4771,25049,1.00004990468206,4.99034368600152e-05,0.244485850187313,0.61931431101654,1.61485015615582,FALSE,FALSE
"Oregon","White","withdrawn",3219,16119,1572,9035,1.14777958684195,0.137829281939054,0.0334590357424253,1.07492358129342,1.22557361555497,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","dismissed",16,233,10972,159193,0.996327757428585,-0.0036790018069419,0.258629596649733,0.600139583749178,1.65406353305559,FALSE,FALSE
"Pennsylvania","Asian","dismissed",164,5311,10824,154115,0.439667813514547,-0.821735806487782,0.0799044766086439,0.375931406919195,0.51421025932588,FALSE,FALSE
"Pennsylvania","Black or African American","dismissed",3029,20601,7959,138825,2.56460301597017,0.94180369704241,0.0226170407575503,2.45339872310646,2.68084782452131,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","dismissed",2086,21813,8902,137613,1.47832791427034,0.390911661429671,0.02539353596845,1.40655060957063,1.55376806724219,FALSE,FALSE
"Pennsylvania","MU_N","dismissed",918,10980,10070,148446,1.23247855177691,0.209027224573881,0.0358669851293349,1.14881150461016,1.32223900482748,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","dismissed",5,68,10983,159358,1.06687608121643,0.0647348280085152,0.46346866920682,0.430131732036971,2.64622320999531,FALSE,FALSE
"Pennsylvania","White","dismissed",4770,100420,6218,59006,0.450758182631981,-0.796824263692475,0.0199342074459107,0.433486202987511,0.468718353224128,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","moved_out",11,238,4848,165317,1.57605232687134,0.454923193214034,0.308744378399187,0.860522265624167,2.88655045460664,FALSE,FALSE
"Pennsylvania","Asian","moved_out",407,5068,4452,160487,2.89495959178,1.06297115299318,0.0537137611427214,2.60567610071712,3.21635948371808,FALSE,FALSE
"Pennsylvania","Black or African American","moved_out",596,23034,4263,142521,0.865048436491123,-0.144969777674477,0.0443041705895286,0.793100007822274,0.943523881093474,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","moved_out",988,22911,3871,142644,1.58907076106084,0.46314941838235,0.0363474145649294,1.47980228233544,1.70640761526146,FALSE,FALSE
"Pennsylvania","MU_N","moved_out",471,11427,4388,154128,1.44778343667651,0.370033722471988,0.0494473119014128,1.31405396851106,1.59512236920518,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","moved_out",5,68,4854,165487,2.50683184274946,0.919019741836558,0.463592429598308,1.01043262408921,6.21932203890105,FALSE,FALSE
"Pennsylvania","White","moved_out",2381,102809,2478,62746,0.586425711764603,-0.533709282569091,0.0291411546952391,0.553869629482737,0.620895418547841,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","not_determined",25,224,17457,152708,0.97630197464791,-0.0239833401694261,0.211016866081467,0.645599202256652,1.4764044663774,FALSE,FALSE
"Pennsylvania","Asian","not_determined",502,4973,16980,147959,0.879607572292026,-0.128279411548198,0.047526510289837,0.80137091697147,0.96548235635686,FALSE,FALSE
"Pennsylvania","Black or African American","not_determined",4231,19399,13251,133533,2.19787826588813,0.787492470411338,0.0192575850390018,2.11646576114013,2.28242240453781,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","not_determined",3054,20845,14428,132087,1.34128502565871,0.293628128812826,0.0212671813396431,1.28652457321764,1.39837633692205,FALSE,FALSE
"Pennsylvania","MU_N","not_determined",1244,10654,16238,142278,1.02308779210723,0.0228253015739532,0.0310858876953205,0.962613749688173,1.08736098014175,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","not_determined",9,64,17473,152868,1.23030175127339,0.207259465535296,0.356089713217317,0.612212170718307,2.47241474701561,FALSE,FALSE
"Pennsylvania","White","not_determined",8417,96773,9065,56159,0.538833613549849,-0.61834845044187,0.0160393770962761,0.522157699944886,0.556042098243183,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","not_eligible",64,185,53513,116652,0.754121175910274,-0.28220221313044,0.145112594076704,0.567438504552167,1.00222093388802,FALSE,FALSE
"Pennsylvania","Asian","not_eligible",1449,4026,52128,112811,0.778887979171298,-0.249888044258779,0.031089621277563,0.732843063274884,0.827825921400572,FALSE,FALSE
"Pennsylvania","Black or African American","not_eligible",3830,19800,49747,97037,0.377314981483072,-0.974674945715439,0.0184934777251394,0.363883265463425,0.391242491105656,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","not_eligible",4698,19201,48879,97636,0.488738814785269,-0.715927053294268,0.0171941258280757,0.472542523195266,0.505490230725764,FALSE,FALSE
"Pennsylvania","MU_N","not_eligible",3829,8069,49748,108768,1.03750731671264,0.0368210253509989,0.0203565979587885,0.996926825250415,1.07973966089425,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","not_eligible",19,54,53558,116783,0.767211524231951,-0.264992734368334,0.266790801383752,0.454797640515213,1.29423169884415,FALSE,FALSE
"Pennsylvania","White","not_eligible",39688,65502,13889,51335,2.23948027596873,0.806243819289406,0.0114866249782859,2.18962442641093,2.29047129999077,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","part_b_eligible",117,132,68336,101829,1.32079025297461,0.278230233958913,0.127071712364305,1.02959927971793,1.69433577384655,FALSE,FALSE
"Pennsylvania","Asian","part_b_eligible",2286,3189,66167,98772,1.07007473506879,0.0677284918933845,0.0278614580409935,1.01320647942221,1.13013483617427,FALSE,FALSE
"Pennsylvania","Black or African American","part_b_eligible",9416,14214,59037,87747,0.984596155090955,-0.0155237167124272,0.0143139901154418,0.957356788424644,1.01261055474951,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","part_b_eligible",10791,13108,57662,88853,1.26855018740794,0.237874663648174,0.0140554649280495,1.23408024581105,1.3039829325808,FALSE,FALSE
"Pennsylvania","MU_N","part_b_eligible",4216,7682,64237,94279,0.805482327778507,-0.216314016048976,0.0198378489933788,0.774764474199313,0.837418082487573,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","part_b_eligible",30,43,68423,101918,1.03920584299649,0.0384568089493718,0.23793607138256,0.65187797403436,1.65667322280339,FALSE,FALSE
"Pennsylvania","White","part_b_eligible",41597,63593,26856,38368,0.934502634490438,-0.0677408329460972,0.0101520544516294,0.916091654632391,0.95328362555601,FALSE,FALSE
"Pennsylvania","American Indian or Alaska Native","withdrawn",16,233,14688,155477,0.72688808475226,-0.318982754492369,0.258585305270293,0.437880186503482,1.20664579955962,FALSE,FALSE
"Pennsylvania","Asian","withdrawn",660,4815,14044,150895,1.47275895694085,0.387137483180726,0.0424342755890661,1.35522338839317,1.6004881289875,FALSE,FALSE
"Pennsylvania","Black or African American","withdrawn",2454,21176,12250,134534,1.27270161831261,0.241141899573637,0.0233192399628958,1.21584120770301,1.33222118068824,FALSE,FALSE
"Pennsylvania","Hispanic or Latino","withdrawn",2249,21650,12455,134060,1.1181164524853,0.111645530744348,0.0240536863430493,1.06662590411158,1.1720926676346,FALSE,FALSE
"Pennsylvania","MU_N","withdrawn",1181,10717,13523,144993,1.1815460554622,0.166823797386331,0.0319514431411291,1.10982125278477,1.25790624181624,FALSE,FALSE
"Pennsylvania","Native Hawaiian or Other Pacific Islander","withdrawn",4,69,14700,155641,0.613786848072562,-0.488107564082821,0.514360968461175,0.223967335310611,1.68209482130228,FALSE,TRUE
"Pennsylvania","White","withdrawn",8140,97050,6564,58660,0.749553008133604,-0.28827823927911,0.0173938958268347,0.724429902308474,0.775547378996647,FALSE,FALSE
"Puerto Rico","American Indian or Alaska Native","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","Asian","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","Black or African American","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","dismissed",1444,13886,0,0,0.104021891765384,-2.26315390424823,2.00019106423668,0.00206313545017691,5.24471331512496,TRUE,TRUE
"Puerto Rico","MU_N","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","White","dismissed",0,0,1444,13886,9.61336102457598,2.26315390424823,2.00019106423668,0.190668190979315,484.699150467435,TRUE,TRUE
"Puerto Rico","American Indian or Alaska Native","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","Asian","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","Black or African American","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","moved_out",621,14709,0,0,0.0422516061048982,-3.16411291158436,2.00041920450057,0.0008376296063349,2.13125014319242,TRUE,TRUE
"Puerto Rico","MU_N","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","White","moved_out",0,0,621,14709,23.6677393403057,3.16411291158436,2.00041920450057,0.469208179618976,1193.84509864158,TRUE,TRUE
"Puerto Rico","American Indian or Alaska Native","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","Asian","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","Black or African American","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","not_determined",5513,9817,0,0,0.561599185128597,-0.576966877253432,2.00007080672634,0.011141196344786,28.3087771704791,TRUE,TRUE
"Puerto Rico","MU_N","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","White","not_determined",0,0,5513,9817,1.78062936428766,0.576966877253432,2.00007080672634,0.0353247331729615,89.7569676588629,TRUE,TRUE
"Puerto Rico","American Indian or Alaska Native","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","Asian","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","Black or African American","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","not_eligible",3803,11527,0,0,0.329950119279983,-1.1088137896435,2.00008741429313,0.00654545003633438,16.6324821988624,TRUE,TRUE
"Puerto Rico","MU_N","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","White","not_eligible",0,0,3803,11527,3.03076114105429,1.1088137896435,2.00008741429314,0.0601233170156885,152.777883025447,TRUE,TRUE
"Puerto Rico","American Indian or Alaska Native","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","Asian","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","Black or African American","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","part_b_eligible",2575,12755,0,0,0.20191290031751,-1.59991886111556,2.00011666451623,0.00400525702869955,10.1788272319357,TRUE,TRUE
"Puerto Rico","MU_N","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","White","part_b_eligible",0,0,2575,12755,4.95263055717336,1.59991886111556,2.00011666451623,0.098243145031732,249.671866957484,TRUE,TRUE
"Puerto Rico","American Indian or Alaska Native","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Puerto Rico","Asian","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Puerto Rico","Black or African American","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Puerto Rico","Hispanic or Latino","withdrawn",1342,13988,0,0,0.0959716910319191,-2.34370201608563,2.0002040811503,0.00190342189528982,4.83895110291548,TRUE,TRUE
"Puerto Rico","MU_N","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Puerto Rico","Native Hawaiian or Other Pacific Islander","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Puerto Rico","White","withdrawn",0,0,1342,13988,10.419739292365,2.34370201608563,2.0002040811503,0.206656355629942,525.369600126271,TRUE,TRUE
"Rhode Island","American Indian or Alaska Native","dismissed",5,20,2161,17251,1.99571957427117,0.691004674166968,0.500520445517953,0.748252045120525,5.32293449126164,FALSE,FALSE
"Rhode Island","Asian","dismissed",36,438,2130,16833,0.649546594636311,-0.431480706204725,0.174899323857059,0.461034048421955,0.915140172505177,FALSE,FALSE
"Rhode Island","Black or African American","dismissed",243,1129,1923,16142,1.80671807917489,0.591511983486424,0.074719053278839,1.56058794653299,2.09166694185307,FALSE,FALSE
"Rhode Island","Hispanic or Latino","dismissed",956,4953,1210,12318,1.9649178309164,0.675450428119365,0.0464279143980637,1.79400709037304,2.1521108266358,FALSE,FALSE
"Rhode Island","MU_N","dismissed",96,583,2070,16688,1.32750640117334,0.283302296098483,0.112583069857301,1.06464294408521,1.65527161472001,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","dismissed",1,9,2165,17262,0.885912240184758,-0.121137384993207,1.05433909895745,0.112180957567197,6.99620073076172,FALSE,TRUE
"Rhode Island","White","dismissed",829,10139,1337,7132,0.436153472712837,-0.829761095936197,0.0468300966687026,0.397902576865405,0.478081477275315,FALSE,FALSE
"Rhode Island","American Indian or Alaska Native","moved_out",1,24,807,18605,0.960605121850475,-0.0401918578371716,1.02125392191749,0.129788439218054,7.10974109623938,FALSE,TRUE
"Rhode Island","Asian","moved_out",44,430,764,18199,2.43746499452088,0.890958562564539,0.162532159033995,1.77250806743471,3.35188070997795,FALSE,FALSE
"Rhode Island","Black or African American","moved_out",54,1318,754,17311,0.940652383041583,-0.0611816199294047,0.143740288523458,0.709700246986869,1.2467614453827,FALSE,FALSE
"Rhode Island","Hispanic or Latino","moved_out",210,5699,598,12930,0.796742490174595,-0.227223751302259,0.0817738006067249,0.678751362417249,0.935244672495235,FALSE,FALSE
"Rhode Island","MU_N","moved_out",24,655,784,17974,0.840037389001402,-0.174308877419395,0.21100836558428,0.555500775444027,1.27031832557972,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","moved_out",1,9,807,18620,2.56367892055624,0.94144330522489,1.05470563389834,0.324399422414431,20.260361620829,FALSE,TRUE
"Rhode Island","White","moved_out",474,10494,334,8135,1.10014105579578,0.0954384041248571,0.0729515921383126,0.953565924861733,1.26924663632769,FALSE,FALSE
"Rhode Island","American Indian or Alaska Native","not_determined",3,22,1454,17958,1.68419407277729,0.521287154297083,0.61606113510386,0.503489374407748,5.63370315036882,FALSE,TRUE
"Rhode Island","Asian","not_determined",24,450,1433,17530,0.652430797859967,-0.427050202329312,0.21129072544885,0.431201395011136,0.98716272934414,FALSE,FALSE
"Rhode Island","Black or African American","not_determined",129,1243,1328,16737,1.30797102327249,0.26847709932822,0.0967946440976294,1.08194418806283,1.58121668067147,FALSE,FALSE
"Rhode Island","Hispanic or Latino","not_determined",564,5345,893,12635,1.49298409728718,0.400776866984709,0.0562059289093749,1.33724729861479,1.66685811746367,FALSE,FALSE
"Rhode Island","MU_N","not_determined",44,635,1413,17345,0.850572022446239,-0.161846188255108,0.15832701431796,0.623649269763721,1.16006351717911,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","not_determined",0,10,1457,17970,0.587127338070734,-0.532513552406187,1.4477499260366,0.0343860813830435,10.0249431527262,TRUE,TRUE
"Rhode Island","White","not_determined",693,10275,764,7705,0.680190698207666,-0.385382081586837,0.0545803208205748,0.611182599832712,0.756990441244347,FALSE,FALSE
"Rhode Island","American Indian or Alaska Native","not_eligible",7,18,5430,13982,1.00137098424391,0.001370045303098,0.445722313780345,0.418011769687616,2.39884118295277,FALSE,FALSE
"Rhode Island","Asian","not_eligible",116,358,5321,13642,0.830729721699307,-0.18545078167604,0.108051947590329,0.672177659628161,1.02668076010793,FALSE,FALSE
"Rhode Island","Black or African American","not_eligible",313,1059,5124,12941,0.746460950670768,-0.292411973256208,0.066419944703475,0.655343951174654,0.850246576439077,FALSE,FALSE
"Rhode Island","Hispanic or Latino","not_eligible",1379,4530,4058,9470,0.710401713781515,-0.341924674889414,0.0360268947556261,0.661968446147785,0.762378626776788,FALSE,FALSE
"Rhode Island","MU_N","not_eligible",179,500,5258,13500,0.919170787371624,-0.0842833334447425,0.0886050373031919,0.772634475873923,1.09349888302841,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","not_eligible",2,8,5435,13992,0.64360625574977,-0.440668143976762,0.790730966923255,0.136626980166803,3.03182440199235,FALSE,TRUE
"Rhode Island","White","not_eligible",3441,7527,1996,6473,1.48254480263836,0.393760072437049,0.0328474980125406,1.39010457250732,1.58113219343319,FALSE,FALSE
"Rhode Island","American Indian or Alaska Native","part_b_eligible",7,18,6729,12683,0.732988226746586,-0.31062563896174,0.445690648997223,0.305997205019003,1.75580603919483,FALSE,FALSE
"Rhode Island","Asian","part_b_eligible",165,309,6571,12392,1.00701375416843,0.00698927220167173,0.0976203517581785,0.831647490500938,1.2193588180896,FALSE,FALSE
"Rhode Island","Black or African American","part_b_eligible",444,928,6292,11773,0.895227519345858,-0.110677381453947,0.0597805198495292,0.796245916630849,1.00651355900855,FALSE,FALSE
"Rhode Island","Hispanic or Latino","part_b_eligible",1922,3987,4814,8714,0.872606848868711,-0.136270169516747,0.0330695000700385,0.8178417754339,0.931039151538333,FALSE,FALSE
"Rhode Island","MU_N","part_b_eligible",250,429,6486,12272,1.10260794812136,0.0976782356740035,0.0810349731371346,0.940681833686926,1.29240753219969,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","part_b_eligible",6,4,6730,12697,2.82994056463596,1.04025570953918,0.645673302714835,0.798305467214981,10.0319538425702,FALSE,TRUE
"Rhode Island","White","part_b_eligible",3942,7026,2794,5675,1.13958818671461,0.130666957419589,0.0304980014182544,1.07346407732245,1.20978546253616,FALSE,FALSE
"Rhode Island","American Indian or Alaska Native","withdrawn",2,23,2810,16602,0.513755222033112,-0.666008348682015,0.737491943320379,0.121057146761845,2.18032916871523,FALSE,TRUE
"Rhode Island","Asian","withdrawn",89,385,2723,16240,1.3786932861483,0.321136156486265,0.119424352712286,1.09096696318651,1.74230315070085,FALSE,FALSE
"Rhode Island","Black or African American","withdrawn",189,1183,2623,15442,0.940550929758824,-0.061289479916857,0.0811314681938883,0.802272336086351,1.10266303807211,FALSE,FALSE
"Rhode Island","Hispanic or Latino","withdrawn",869,5040,1943,11585,1.02804583404815,0.0276597516890142,0.0441604714540055,0.942805973184253,1.12099230060479,FALSE,FALSE
"Rhode Island","MU_N","withdrawn",85,594,2727,16031,0.841216837733156,-0.172905819028243,0.117801910185151,0.667779290829021,1.05970008025744,FALSE,FALSE
"Rhode Island","Native Hawaiian or Other Pacific Islander","withdrawn",0,10,2812,16615,0.281320634920635,-1.268260210611,1.44763732873979,0.0164796436989974,4.80236715536294,TRUE,TRUE
"Rhode Island","White","withdrawn",1578,9390,1234,7235,0.985291604745212,-0.0148176361962379,0.04109500707223,0.909042119260671,1.06793681592108,FALSE,FALSE
"South Carolina","American Indian or Alaska Native","dismissed",12,99,3103,34349,1.3417709157316,0.293990320350247,0.306244551193244,0.736203282022773,2.44545118755328,FALSE,FALSE
"South Carolina","Asian","dismissed",25,493,3090,33955,0.557234946204796,-0.584768321518389,0.205867610140652,0.372220507809764,0.834211922118377,FALSE,FALSE
"South Carolina","Black or African American","dismissed",1319,9873,1796,24575,1.82802803849422,0.603237811259087,0.0381696356174063,1.69625914837931,1.97003300628553,FALSE,FALSE
"South Carolina","Hispanic or Latino","dismissed",303,3405,2812,31043,0.982367261766752,-0.0177900468933685,0.0631018854500734,0.868081441269796,1.11169919216275,FALSE,FALSE
"South Carolina","MU_N","dismissed",291,2170,2824,32278,1.53276360621924,0.427072384619622,0.0654396218852431,1.34825440944447,1.74252296606115,FALSE,FALSE
"South Carolina","Native Hawaiian or Other Pacific Islander","dismissed",7,66,3108,34382,1.17328692328692,0.159809146142788,0.397944083153322,0.537857697369712,2.55941713038244,FALSE,FALSE
"South Carolina","White","dismissed",1158,18342,1957,16106,0.519587553733367,-0.654719948026535,0.0386154425840788,0.481713270947782,0.560439668733746,FALSE,FALSE
"South Carolina","American Indian or Alaska Native","moved_out",7,104,1561,35891,1.54755950327699,0.436679176066459,0.391332345457232,0.718684931518623,3.33239269553389,FALSE,FALSE
"South Carolina","Asian","moved_out",36,482,1532,35513,1.73134676012697,0.548899579717755,0.174737994698536,1.22926091922881,2.43850720128865,FALSE,FALSE
"South Carolina","Black or African American","moved_out",376,10816,1192,25179,0.734316672292602,-0.308814909767209,0.060255057048595,0.652519130407782,0.826368071185747,FALSE,FALSE
"South Carolina","Hispanic or Latino","moved_out",147,3561,1421,32434,0.942218865293554,-0.0595176903168224,0.0884200355898805,0.792295413339416,1.12051183834729,FALSE,FALSE
"South Carolina","MU_N","moved_out",135,2326,1433,33669,1.36366622884364,0.310176829216013,0.0925465701112993,1.13744617472221,1.63487787379721,FALSE,FALSE
"South Carolina","Native Hawaiian or Other Pacific Islander","moved_out",4,69,1564,35926,1.33162830349531,0.286402481746156,0.514936864874327,0.485355448286418,3.65347488099769,FALSE,TRUE
"South Carolina","White","moved_out",863,18637,705,17358,1.14010633160528,0.131121531394684,0.0518503162579709,1.02993419466834,1.26206359017435,FALSE,FALSE
"South Carolina","American Indian or Alaska Native","not_determined",15,96,5154,32298,0.97915454016298,-0.0210657937889243,0.278043735879393,0.567774176379338,1.68860024532223,FALSE,FALSE
"South Carolina","Asian","not_determined",50,468,5119,31926,0.666321046278069,-0.40598367312266,0.149544057803389,0.497037388961,0.893260238714029,FALSE,FALSE
"South Carolina","Black or African American","not_determined",1787,9405,3382,22989,1.29155299139737,0.255845363604286,0.0317034005238451,1.2137402390061,1.37435431073247,FALSE,FALSE
"South Carolina","Hispanic or Latino","not_determined",469,3239,4700,29155,0.898208338533695,-0.107353234766943,0.0518459141894604,0.811418582596588,0.994281172153739,FALSE,FALSE
"South Carolina","MU_N","not_determined",306,2155,4863,30239,0.882952432616571,-0.124483950025637,0.0630136115287565,0.780367256360306,0.999023205944928,FALSE,FALSE
"South Carolina","Native Hawaiian or Other Pacific Islander","not_determined",7,66,5162,32328,0.664224578211405,-0.409134966491362,0.397785512945214,0.304588202052239,1.44849435180832,FALSE,FALSE
"South Carolina","White","not_determined",2535,16965,2634,15429,0.87527819233891,-0.133213509053247,0.0299647449492734,0.825352749274121,0.928223616699464,FALSE,FALSE
"South Carolina","American Indian or Alaska Native","not_eligible",27,84,10232,27220,0.855090472467329,-0.156547999892206,0.221531643875696,0.553911683012201,1.32002941719555,FALSE,FALSE
"South Carolina","Asian","not_eligible",150,368,10109,26936,1.08609633258354,0.0825899216141776,0.0975710241876808,0.897044968750466,1.31499008939823,FALSE,FALSE
"South Carolina","Black or African American","not_eligible",2571,8621,7688,18683,0.724732388822348,-0.321952811134326,0.0262401786198254,0.688401138212218,0.762981067655104,FALSE,FALSE
"South Carolina","Hispanic or Latino","not_eligible",1004,2704,9255,24600,0.986928543342956,-0.0131576399983239,0.0389170724853433,0.914447608955921,1.0651544606007,FALSE,FALSE
"South Carolina","MU_N","not_eligible",651,1810,9608,25494,0.954349391161141,-0.0467254364682551,0.0472428761528385,0.869948317972086,1.04693892912253,FALSE,FALSE
"South Carolina","Native Hawaiian or Other Pacific Islander","not_eligible",25,48,10234,27256,1.38712461728878,0.327232983936075,0.246916455520277,0.854940614755701,2.25058287169846,FALSE,FALSE
"South Carolina","White","not_eligible",5831,13669,4428,13635,1.31357183514772,0.272750018520664,0.0233201987697767,1.25488311016079,1.37500533087281,FALSE,FALSE
"South Carolina","American Indian or Alaska Native","part_b_eligible",39,72,12447,25005,1.08816381457379,0.0844917019656176,0.199123698177405,0.736540727084708,1.60765106911951,FALSE,FALSE
"South Carolina","Asian","part_b_eligible",180,338,12306,24739,1.07058470539699,0.0682049528644423,0.0929291053242397,0.892314978724099,1.28446976545078,FALSE,FALSE
"South Carolina","Black or African American","part_b_eligible",3868,7324,8618,17753,1.08793611329291,0.084282427309798,0.0238208661314387,1.03830910527151,1.13993509312179,FALSE,FALSE
"South Carolina","Hispanic or Latino","part_b_eligible",1288,2420,11198,22657,1.07686791767715,0.0740567515421824,0.0363738750616407,1.00276777967054,1.15644373067445,FALSE,FALSE
"South Carolina","MU_N","part_b_eligible",720,1741,11766,23336,0.820221780199238,-0.198180511634932,0.0457287035038799,0.749904982481328,0.897132015961715,FALSE,FALSE
"South Carolina","Native Hawaiian or Other Pacific Islander","part_b_eligible",21,52,12465,25025,0.810770156438027,-0.209770672632241,0.258785628501155,0.488219341172459,1.34641992058717,FALSE,FALSE
