sheet,source_file,year_code,state,exiting_total2,attempts_to_contact_unsuccessful,complete_prior_to_reaching_max_age_for_part_c,deceased,moved_out_of_state,not_eligible_for_part_b_exit_with_no_referrals,not_eligible_for_part_b_exit_with_referrals_to_other_programs,part_b_eligibility_not_determined,part_b_eligible_continuing_in_part_c,part_b_eligible_exiting_part_c,withdrawal_by_parent
AS_N,2021-cexiting-2.xlsx,2021,Connecticut,189,16,9,0,15,9,12,17,1,80,30
AS_N,2021-cexiting-2.xlsx,2021,Delaware,56,3,1,0,7,4,1,1,0,29,10
AS_N,2021-cexiting-2.xlsx,2021,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2021-cexiting-2.xlsx,2021,Florida,326,23,17,0,19,6,11,117,NA,101,32
AS_N,2021-cexiting-2.xlsx,2021,Georgia,232,16,4,1,2,3,5,93,0,102,6
AS_N,2021-cexiting-2.xlsx,2021,Guam,18,0,3,0,4,2,0,2,NA,5,2
AS_N,2021-cexiting-2.xlsx,2021,Hawaii,296,22,23,0,1,12,14,81,NA,77,66
AS_N,2021-cexiting-2.xlsx,2021,Idaho,11,1,1,0,0,1,1,3,NA,3,1
AS_N,2021-cexiting-2.xlsx,2021,Illinois,520,45,48,2,19,2,43,76,NA,230,55
AS_N,2021-cexiting-2.xlsx,2021,Indiana,158,10,25,0,9,5,3,40,NA,41,25
AS_N,2021-cexiting-2.xlsx,2021,Iowa,87,3,5,1,6,0,7,6,NA,37,22
AS_N,2021-cexiting-2.xlsx,2021,Kansas,130,6,5,0,9,9,3,19,NA,68,11
AS_N,2021-cexiting-2.xlsx,2021,Kentucky,51,10,5,0,8,0,2,7,0,13,6
AS_N,2021-cexiting-2.xlsx,2021,Louisiana,65,2,5,0,4,4,1,11,NA,27,11
AS_N,2021-cexiting-2.xlsx,2021,Maine,25,2,2,0,1,2,0,8,NA,8,2
AS_N,2021-cexiting-2.xlsx,2021,Maryland,517,20,101,0,20,0,2,31,143,94,106
AS_N,2021-cexiting-2.xlsx,2021,Massachusetts,1207,121,14,0,94,88,34,45,NA,519,292
AS_N,2021-cexiting-2.xlsx,2021,Michigan,315,36,36,1,28,17,3,28,NA,103,63
AS_N,2021-cexiting-2.xlsx,2021,Minnesota,279,8,11,0,10,22,12,17,0,169,30
AS_N,2021-cexiting-2.xlsx,2021,Mississippi,4,1,0,0,0,0,0,2,NA,0,1
AS_N,2021-cexiting-2.xlsx,2021,Missouri,122,8,1,0,6,6,8,13,NA,57,23
AS_N,2021-cexiting-2.xlsx,2021,Montana,4,2,0,0,1,0,0,0,0,1,0
AS_N,2021-cexiting-2.xlsx,2021,Nebraska,47,4,1,1,5,0,0,0,20,12,4
AS_N,2021-cexiting-2.xlsx,2021,Nevada,164,25,4,1,9,0,2,62,NA,29,32
AS_N,2021-cexiting-2.xlsx,2021,New Hampshire,44,6,7,NA,NA,0,0,1,NA,14,10
AS_N,2021-cexiting-2.xlsx,2021,New Jersey,972,52,52,1,32,15,66,190,NA,336,228
AS_N,2021-cexiting-2.xlsx,2021,New Mexico,75,3,7,0,6,4,5,12,0,16,22
AS_N,2021-cexiting-2.xlsx,2021,New York,1847,30,43,0,68,51,23,501,746,135,250
AS_N,2021-cexiting-2.xlsx,2021,North Carolina,252,22,8,1,12,5,0,107,NA,37,60
AS_N,2021-cexiting-2.xlsx,2021,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2021-cexiting-2.xlsx,2021,Northern Marianas,12,0,0,0,0,1,0,0,0,11,0
AS_N,2021-cexiting-2.xlsx,2021,Ohio,298,16,27,0,22,18,7,39,NA,128,41
AS_N,2021-cexiting-2.xlsx,2021,Oklahoma,59,3,5,0,1,0,4,18,0,12,16
AS_N,2021-cexiting-2.xlsx,2021,Oregon,94,6,0,0,14,5,1,3,0,30,35
AS_N,2021-cexiting-2.xlsx,2021,Pennsylvania,685,38,145,2,31,10,10,61,NA,295,93
AS_N,2021-cexiting-2.xlsx,2021,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
AS_N,2021-cexiting-2.xlsx,2021,Rhode Island,47,5,8,0,6,1,3,3,0,12,9
AS_N,2021-cexiting-2.xlsx,2021,South Carolina,70,3,2,0,5,10,8,7,NA,20,15
AS_N,2021-cexiting-2.xlsx,2021,South Dakota,14,0,0,0,1,1,0,0,NA,12,0
AS_N,2021-cexiting-2.xlsx,2021,Tennessee,183,9,3,0,10,6,9,75,0,28,43
AS_N,2021-cexiting-2.xlsx,2021,Texas,728,54,49,3,41,14,9,85,NA,218,255
AS_N,2021-cexiting-2.xlsx,2021,Utah,68,4,4,0,7,3,2,8,0,18,22
AS_N,2021-cexiting-2.xlsx,2021,Vermont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2021-cexiting-2.xlsx,2021,Virgin Islands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2021-cexiting-2.xlsx,2021,Virginia,567,168,45,3,29,63,47,34,NA,149,29
AS_N,2021-cexiting-2.xlsx,2021,Washington,749,32,11,1,43,26,71,57,0,229,279
AS_N,2021-cexiting-2.xlsx,2021,West Virginia,22,1,2,0,3,0,0,10,NA,3,3
AS_N,2021-cexiting-2.xlsx,2021,Wisconsin,130,3,13,0,8,4,0,39,0,40,23
AS_N,2021-cexiting-2.xlsx,2021,Wyoming,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,16139,1049,974,30,747,563,615,3046,911,5438,2766
BL_N,2021-cexiting-2.xlsx,2021,Alabama,1212,308,78,6,18,20,18,132,NA,329,303
BL_N,2021-cexiting-2.xlsx,2021,Alaska,21,1,3,0,2,1,0,4,0,7,3
BL_N,2021-cexiting-2.xlsx,2021,American Samoa,0,0,0,0,0,0,0,0,0,0,0
BL_N,2021-cexiting-2.xlsx,2021,Arizona,240,37,9,1,12,11,8,30,0,89,43
BL_N,2021-cexiting-2.xlsx,2021,Arkansas,248,24,31,0,8,2,23,49,NA,63,48
BL_N,2021-cexiting-2.xlsx,2021,California,2218,249,100,5,75,58,77,644,NA,836,174
BL_N,2021-cexiting-2.xlsx,2021,Colorado,309,47,0,1,29,6,14,44,NA,111,57
BL_N,2021-cexiting-2.xlsx,2021,Connecticut,683,134,29,2,24,30,22,77,1,263,101
BL_N,2021-cexiting-2.xlsx,2021,Delaware,289,26,17,0,12,14,8,26,0,173,13
BL_N,2021-cexiting-2.xlsx,2021,District of Columbia,492,116,28,1,21,29,5,51,81,71,89
BL_N,2021-cexiting-2.xlsx,2021,Florida,2993,485,101,11,78,35,59,1244,NA,710,270
BL_N,2021-cexiting-2.xlsx,2021,Georgia,2291,292,63,4,15,36,101,829,0,912,39
BL_N,2021-cexiting-2.xlsx,2021,Guam,0,0,0,0,0,0,0,0,NA,0,0
BL_N,2021-cexiting-2.xlsx,2021,Hawaii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,2021-cexiting-2.xlsx,2021,Idaho,18,3,0,0,1,1,1,4,NA,4,4
BL_N,2021-cexiting-2.xlsx,2021,Illinois,2543,420,175,12,85,3,118,762,NA,766,202
BL_N,2021-cexiting-2.xlsx,2021,Indiana,701,86,79,2,19,34,15,197,NA,175,94
BL_N,2021-cexiting-2.xlsx,2021,Iowa,234,44,8,0,7,5,27,15,NA,73,55
BL_N,2021-cexiting-2.xlsx,2021,Kansas,311,16,17,0,13,16,11,73,NA,150,15
BL_N,2021-cexiting-2.xlsx,2021,Kentucky,380,84,22,0,11,11,18,68,0,145,21
BL_N,2021-cexiting-2.xlsx,2021,Louisiana,2287,330,174,16,81,33,45,415,NA,1028,165
BL_N,2021-cexiting-2.xlsx,2021,Maine,60,7,0,0,3,3,0,14,NA,27,6
BL_N,2021-cexiting-2.xlsx,2021,Maryland,2953,342,308,5,66,14,26,144,1221,462,365
BL_N,2021-cexiting-2.xlsx,2021,Massachusetts,1940,353,32,0,73,196,49,58,NA,833,346
BL_N,2021-cexiting-2.xlsx,2021,Michigan,2009,675,208,5,73,142,30,178,NA,459,239
BL_N,2021-cexiting-2.xlsx,2021,Minnesota,506,42,16,0,14,21,20,28,0,289,76
BL_N,2021-cexiting-2.xlsx,2021,Mississippi,580,99,28,1,15,22,12,128,NA,143,132
BL_N,2021-cexiting-2.xlsx,2021,Missouri,860,82,18,4,39,77,45,110,NA,391,94
BL_N,2021-cexiting-2.xlsx,2021,Montana,5,0,1,0,0,1,0,1,0,2,0
BL_N,2021-cexiting-2.xlsx,2021,Nebraska,99,20,16,1,6,0,1,0,34,13,8
BL_N,2021-cexiting-2.xlsx,2021,Nevada,369,82,11,1,29,1,2,125,NA,51,67
BL_N,2021-cexiting-2.xlsx,2021,New Hampshire,44,9,1,NA,NA,0,1,4,NA,18,7
BL_N,2021-cexiting-2.xlsx,2021,New Jersey,1450,141,46,1,51,13,117,357,NA,520,204
BL_N,2021-cexiting-2.xlsx,2021,New Mexico,107,16,3,1,16,1,9,11,0,28,22
BL_N,2021-cexiting-2.xlsx,2021,New York,3363,169,80,1,85,162,67,901,1321,250,327
BL_N,2021-cexiting-2.xlsx,2021,North Carolina,2144,396,77,15,59,44,19,995,NA,348,191
BL_N,2021-cexiting-2.xlsx,2021,North Dakota,71,7,0,0,8,2,5,10,0,31,8
BL_N,2021-cexiting-2.xlsx,2021,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
BL_N,2021-cexiting-2.xlsx,2021,Ohio,1653,350,114,1,30,47,54,285,NA,591,181
BL_N,2021-cexiting-2.xlsx,2021,Oklahoma,248,52,28,0,9,0,8,45,0,58,48
BL_N,2021-cexiting-2.xlsx,2021,Oregon,98,11,0,0,10,2,3,0,0,55,17
BL_N,2021-cexiting-2.xlsx,2021,Pennsylvania,2893,509,286,7,51,13,50,464,NA,1165,348
BL_N,2021-cexiting-2.xlsx,2021,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
BL_N,2021-cexiting-2.xlsx,2021,Rhode Island,140,28,9,0,4,6,4,18,0,48,23
BL_N,2021-cexiting-2.xlsx,2021,South Carolina,1742,285,76,12,55,139,130,403,NA,437,205
BL_N,2021-cexiting-2.xlsx,2021,South Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BL_N,2021-cexiting-2.xlsx,2021,Tennessee,1543,332,6,7,45,14,55,500,0,230,354
BL_N,2021-cexiting-2.xlsx,2021,Texas,2553,543,260,5,80,38,40,398,NA,647,542
BL_N,2021-cexiting-2.xlsx,2021,Utah,52,9,0,0,2,2,2,8,0,16,13
BL_N,2021-cexiting-2.xlsx,2021,Vermont,21,3,3,0,0,0,1,0,0,13,1
BL_N,2021-cexiting-2.xlsx,2021,Virgin Islands,82,5,3,0,10,7,7,17,0,18,15
BL_N,2021-cexiting-2.xlsx,2021,Virginia,1797,306,154,6,49,232,209,229,NA,315,297
BL_N,2021-cexiting-2.xlsx,2021,Washington,518,57,12,2,34,14,32,48,0,187,132
BL_N,2021-cexiting-2.xlsx,2021,West Virginia,124,16,7,0,11,2,8,38,NA,22,20
BL_N,2021-cexiting-2.xlsx,2021,Wisconsin,563,53,32,1,6,8,20,252,0,116,75
BL_N,2021-cexiting-2.xlsx,2021,Wyoming,12,0,1,0,4,1,1,1,NA,4,0
BL_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,48123,7704,2773,137,1466,1570,1597,10445,2658,13710,6063
HI_N,2021-cexiting-2.xlsx,2021,Alabama,233,41,11,1,5,3,3,27,NA,75,67
HI_N,2021-cexiting-2.xlsx,2021,Alaska,63,10,5,0,11,2,0,3,0,24,8
HI_N,2021-cexiting-2.xlsx,2021,American Samoa,0,0,0,0,0,0,0,0,0,0,0
HI_N,2021-cexiting-2.xlsx,2021,Arizona,1828,233,69,7,49,41,63,251,0,855,260
HI_N,2021-cexiting-2.xlsx,2021,Arkansas,120,17,18,0,1,0,8,17,NA,37,22
HI_N,2021-cexiting-2.xlsx,2021,California,24597,1754,869,38,307,644,1195,7608,NA,10198,1984
HI_N,2021-cexiting-2.xlsx,2021,Colorado,2184,260,0,0,82,85,71,345,NA,852,489
HI_N,2021-cexiting-2.xlsx,2021,Connecticut,1973,337,83,5,76,99,100,253,5,724,291
HI_N,2021-cexiting-2.xlsx,2021,Delaware,235,12,17,1,6,7,6,14,0,152,20
HI_N,2021-cexiting-2.xlsx,2021,District of Columbia,153,15,14,0,11,2,7,6,39,29,30
HI_N,2021-cexiting-2.xlsx,2021,Florida,6090,472,187,7,147,141,222,2549,NA,1874,491
HI_N,2021-cexiting-2.xlsx,2021,Georgia,1035,87,17,2,6,21,55,301,0,519,27
HI_N,2021-cexiting-2.xlsx,2021,Guam,0,0,0,0,0,0,0,0,NA,0,0
HI_N,2021-cexiting-2.xlsx,2021,Hawaii,174,12,13,0,23,5,4,44,NA,54,19
HI_N,2021-cexiting-2.xlsx,2021,Idaho,278,61,12,0,11,7,12,54,NA,72,49
HI_N,2021-cexiting-2.xlsx,2021,Illinois,4950,589,371,3,64,17,321,1216,NA,1882,487
HI_N,2021-cexiting-2.xlsx,2021,Indiana,669,38,84,1,16,29,9,176,NA,217,99
HI_N,2021-cexiting-2.xlsx,2021,Iowa,261,51,15,2,13,7,61,7,NA,11,94
HI_N,2021-cexiting-2.xlsx,2021,Kansas,946,57,38,2,40,45,44,215,NA,440,65
HI_N,2021-cexiting-2.xlsx,2021,Kentucky,290,43,26,0,10,15,15,58,0,94,29
HI_N,2021-cexiting-2.xlsx,2021,Louisiana,414,34,16,1,62,2,6,47,NA,198,48
HI_N,2021-cexiting-2.xlsx,2021,Maine,29,3,2,0,0,0,0,5,NA,12,7
HI_N,2021-cexiting-2.xlsx,2021,Maryland,1894,219,226,4,54,4,22,81,660,335,289
HI_N,2021-cexiting-2.xlsx,2021,Massachusetts,5462,1314,90,3,180,504,160,166,NA,1924,1121
HI_N,2021-cexiting-2.xlsx,2021,Michigan,828,114,105,2,51,27,25,79,NA,317,108
HI_N,2021-cexiting-2.xlsx,2021,Minnesota,558,39,29,2,15,38,40,29,0,292,74
HI_N,2021-cexiting-2.xlsx,2021,Mississippi,50,4,2,1,1,0,0,14,NA,16,12
HI_N,2021-cexiting-2.xlsx,2021,Missouri,399,21,7,2,20,35,22,48,NA,206,38
HI_N,2021-cexiting-2.xlsx,2021,Montana,50,5,7,0,0,1,2,12,0,15,8
HI_N,2021-cexiting-2.xlsx,2021,Nebraska,292,36,25,1,14,3,1,0,129,52,31
HI_N,2021-cexiting-2.xlsx,2021,Nevada,1238,201,45,2,50,5,9,516,NA,238,172
HI_N,2021-cexiting-2.xlsx,2021,New Hampshire,101,20,11,NA,NA,4,2,10,NA,37,14
HI_N,2021-cexiting-2.xlsx,2021,New Jersey,4720,332,146,2,115,83,452,1146,NA,1752,692
HI_N,2021-cexiting-2.xlsx,2021,New Mexico,3929,481,234,5,158,279,160,681,0,1169,762
HI_N,2021-cexiting-2.xlsx,2021,New York,7173,253,199,7,209,261,174,1872,2968,542,688
HI_N,2021-cexiting-2.xlsx,2021,North Carolina,1665,217,67,4,33,39,17,755,NA,301,232
HI_N,2021-cexiting-2.xlsx,2021,North Dakota,62,6,0,0,8,0,8,6,0,28,6
HI_N,2021-cexiting-2.xlsx,2021,Northern Marianas,0,0,0,0,0,0,0,0,0,0,0
HI_N,2021-cexiting-2.xlsx,2021,Ohio,961,155,83,0,31,41,26,155,NA,363,107
HI_N,2021-cexiting-2.xlsx,2021,Oklahoma,46,7,2,0,0,0,5,8,0,12,12
HI_N,2021-cexiting-2.xlsx,2021,Oregon,715,108,28,0,26,21,3,14,0,409,106
HI_N,2021-cexiting-2.xlsx,2021,Pennsylvania,3144,419,433,5,107,31,49,333,NA,1416,351
HI_N,2021-cexiting-2.xlsx,2021,Puerto Rico,2133,238,280,3,49,1,0,946,0,300,316
HI_N,2021-cexiting-2.xlsx,2021,Rhode Island,705,147,63,1,17,25,45,82,0,220,105
HI_N,2021-cexiting-2.xlsx,2021,South Carolina,543,56,15,1,20,49,45,102,NA,155,100
HI_N,2021-cexiting-2.xlsx,2021,South Dakota,70,10,4,1,1,6,6,3,NA,34,5
HI_N,2021-cexiting-2.xlsx,2021,Tennessee,857,120,6,2,35,15,28,319,0,126,206
HI_N,2021-cexiting-2.xlsx,2021,Texas,14879,2764,1416,20,307,185,309,2590,NA,3702,3586
HI_N,2021-cexiting-2.xlsx,2021,Utah,1045,80,29,1,39,63,29,135,0,393,276
HI_N,2021-cexiting-2.xlsx,2021,Vermont,12,1,2,0,2,1,0,0,0,6,0
HI_N,2021-cexiting-2.xlsx,2021,Virgin Islands,13,3,1,0,0,0,1,3,0,4,1
HI_N,2021-cexiting-2.xlsx,2021,Virginia,1181,267,142,4,55,134,88,127,NA,237,127
HI_N,2021-cexiting-2.xlsx,2021,Washington,2140,249,70,4,106,65,126,302,0,745,473
HI_N,2021-cexiting-2.xlsx,2021,West Virginia,56,2,0,0,6,4,0,15,NA,14,15
HI_N,2021-cexiting-2.xlsx,2021,Wisconsin,816,42,63,3,15,12,16,311,0,233,121
HI_N,2021-cexiting-2.xlsx,2021,Wyoming,169,15,16,0,20,6,10,17,NA,72,13
HI_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,104428,12071,5713,150,2687,3114,4082,24073,3801,33984,14753
MU_N,2021-cexiting-2.xlsx,2021,Alabama,174,24,8,2,9,3,4,17,NA,52,55
MU_N,2021-cexiting-2.xlsx,2021,Alaska,107,21,16,0,8,1,2,8,0,35,16
MU_N,2021-cexiting-2.xlsx,2021,American Samoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,2021-cexiting-2.xlsx,2021,Arizona,144,11,8,1,9,5,11,14,0,59,26
MU_N,2021-cexiting-2.xlsx,2021,Arkansas,68,8,10,0,2,6,2,9,NA,20,11
MU_N,2021-cexiting-2.xlsx,2021,California,1553,45,142,0,27,37,24,405,NA,730,143
MU_N,2021-cexiting-2.xlsx,2021,Colorado,238,27,0,0,17,18,12,27,NA,77,60
MU_N,2021-cexiting-2.xlsx,2021,Connecticut,128,18,7,0,3,1,7,13,0,55,24
MU_N,2021-cexiting-2.xlsx,2021,Delaware,45,6,3,0,3,3,1,3,0,24,2
MU_N,2021-cexiting-2.xlsx,2021,District of Columbia,76,5,21,0,13,2,0,4,11,6,14
MU_N,2021-cexiting-2.xlsx,2021,Florida,528,56,33,1,16,12,10,153,NA,193,54
MU_N,2021-cexiting-2.xlsx,2021,Georgia,149,16,5,0,1,1,6,52,0,64,4
MU_N,2021-cexiting-2.xlsx,2021,Guam,26,0,6,0,3,7,0,2,NA,6,2
MU_N,2021-cexiting-2.xlsx,2021,Hawaii,431,39,47,1,18,16,13,92,NA,124,81
MU_N,2021-cexiting-2.xlsx,2021,Idaho,77,12,5,0,6,2,2,15,NA,14,21
MU_N,2021-cexiting-2.xlsx,2021,Illinois,477,71,59,1,10,1,34,46,NA,212,43
MU_N,2021-cexiting-2.xlsx,2021,Indiana,561,36,82,1,17,26,15,152,NA,134,98
MU_N,2021-cexiting-2.xlsx,2021,Iowa,198,29,10,1,5,5,32,10,NA,64,42
MU_N,2021-cexiting-2.xlsx,2021,Kansas,270,23,15,0,10,12,11,51,NA,131,17
MU_N,2021-cexiting-2.xlsx,2021,Kentucky,264,50,30,2,10,9,19,37,0,90,17
MU_N,2021-cexiting-2.xlsx,2021,Louisiana,284,22,20,3,14,6,5,41,NA,138,35
MU_N,2021-cexiting-2.xlsx,2021,Maine,48,4,2,0,0,3,0,8,NA,22,9
MU_N,2021-cexiting-2.xlsx,2021,Maryland,587,54,98,0,24,4,7,24,192,96,88
MU_N,2021-cexiting-2.xlsx,2021,Massachusetts,785,134,20,0,18,69,29,27,NA,310,178
MU_N,2021-cexiting-2.xlsx,2021,Michigan,323,51,26,0,21,20,8,25,NA,140,32
MU_N,2021-cexiting-2.xlsx,2021,Minnesota,277,12,9,3,9,26,19,10,0,140,49
MU_N,2021-cexiting-2.xlsx,2021,Mississippi,36,8,2,0,1,4,0,7,NA,8,6
MU_N,2021-cexiting-2.xlsx,2021,Missouri,294,17,9,3,16,26,12,21,NA,145,45
MU_N,2021-cexiting-2.xlsx,2021,Montana,22,2,7,1,0,0,1,3,0,6,2
MU_N,2021-cexiting-2.xlsx,2021,Nebraska,36,4,2,0,2,0,0,0,13,10,5
MU_N,2021-cexiting-2.xlsx,2021,Nevada,256,32,14,0,18,0,1,103,NA,42,46
MU_N,2021-cexiting-2.xlsx,2021,New Hampshire,112,23,14,NA,NA,6,2,17,NA,30,16
MU_N,2021-cexiting-2.xlsx,2021,New Jersey,337,29,18,0,17,7,24,59,NA,127,56
MU_N,2021-cexiting-2.xlsx,2021,New Mexico,109,16,8,0,2,9,19,22,0,17,16
MU_N,2021-cexiting-2.xlsx,2021,New York,368,14,25,0,6,23,2,74,143,44,37
MU_N,2021-cexiting-2.xlsx,2021,North Carolina,246,42,13,0,7,4,1,100,NA,45,34
MU_N,2021-cexiting-2.xlsx,2021,North Dakota,134,6,0,0,12,3,26,25,0,44,18
MU_N,2021-cexiting-2.xlsx,2021,Northern Marianas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MU_N,2021-cexiting-2.xlsx,2021,Ohio,600,89,66,0,12,20,14,85,NA,233,81
MU_N,2021-cexiting-2.xlsx,2021,Oklahoma,277,40,32,0,10,0,14,41,0,85,55
MU_N,2021-cexiting-2.xlsx,2021,Oregon,195,18,3,0,13,2,2,4,0,109,44
MU_N,2021-cexiting-2.xlsx,2021,Pennsylvania,1756,180,498,6,56,25,19,198,NA,572,202
MU_N,2021-cexiting-2.xlsx,2021,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
MU_N,2021-cexiting-2.xlsx,2021,Rhode Island,65,10,4,0,3,2,4,5,0,25,12
MU_N,2021-cexiting-2.xlsx,2021,South Carolina,468,56,34,2,27,48,38,91,NA,117,55
MU_N,2021-cexiting-2.xlsx,2021,South Dakota,58,4,6,0,6,5,9,0,NA,26,2
MU_N,2021-cexiting-2.xlsx,2021,Tennessee,435,62,4,2,26,9,16,104,0,79,133
MU_N,2021-cexiting-2.xlsx,2021,Texas,252,29,35,0,17,3,7,30,NA,70,61
MU_N,2021-cexiting-2.xlsx,2021,Utah,155,9,3,1,12,4,10,22,0,57,37
MU_N,2021-cexiting-2.xlsx,2021,Vermont,74,7,17,0,3,4,3,1,0,36,3
MU_N,2021-cexiting-2.xlsx,2021,Virgin Islands,11,3,0,0,2,1,0,2,0,2,1
MU_N,2021-cexiting-2.xlsx,2021,Virginia,930,204,125,7,60,107,64,95,NA,163,105
MU_N,2021-cexiting-2.xlsx,2021,Washington,782,65,32,1,46,26,47,68,0,305,192
MU_N,2021-cexiting-2.xlsx,2021,West Virginia,203,27,13,0,8,4,7,49,NA,31,64
MU_N,2021-cexiting-2.xlsx,2021,Wisconsin,192,10,15,0,10,1,7,53,0,63,33
MU_N,2021-cexiting-2.xlsx,2021,Wyoming,45,5,7,0,5,1,1,9,NA,15,2
MU_N,2021-cexiting-2.xlsx,2021,US and Outlying Areas,16277,1785,1688,40,675,639,623,2535,359,5445,2488
PI_N,2021-cexiting-2.xlsx,2021,Alabama,6,3,2,0,0,0,0,0,NA,0,1
PI_N,2021-cexiting-2.xlsx,2021,Alaska,18,6,1,0,0,0,0,3,0,5,3
PI_N,2021-cexiting-2.xlsx,2021,American Samoa,30,2,11,0,2,0,0,3,0,10,2
PI_N,2021-cexiting-2.xlsx,2021,Arizona,18,3,1,1,1,2,0,3,0,6,1
PI_N,2021-cexiting-2.xlsx,2021,Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,California,82,1,7,0,3,0,1,20,NA,39,11
PI_N,2021-cexiting-2.xlsx,2021,Colorado,12,1,0,0,2,0,1,3,NA,4,1
PI_N,2021-cexiting-2.xlsx,2021,Connecticut,10,2,0,0,1,1,0,2,0,3,1
PI_N,2021-cexiting-2.xlsx,2021,Delaware,4,0,0,0,0,1,0,1,0,2,0
PI_N,2021-cexiting-2.xlsx,2021,District of Columbia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,Florida,18,2,1,0,1,0,1,7,NA,2,4
PI_N,2021-cexiting-2.xlsx,2021,Georgia,12,0,0,0,0,0,3,1,0,8,0
PI_N,2021-cexiting-2.xlsx,2021,Guam,64,5,7,1,7,18,0,7,NA,17,2
PI_N,2021-cexiting-2.xlsx,2021,Hawaii,107,20,4,0,6,7,3,20,NA,26,21
PI_N,2021-cexiting-2.xlsx,2021,Idaho,7,2,0,0,3,0,0,2,NA,0,0
PI_N,2021-cexiting-2.xlsx,2021,Illinois,4,0,0,0,0,0,0,0,NA,4,0
PI_N,2021-cexiting-2.xlsx,2021,Indiana,3,0,0,0,0,1,1,1,NA,0,0
PI_N,2021-cexiting-2.xlsx,2021,Iowa,9,2,0,0,0,1,1,0,NA,4,1
PI_N,2021-cexiting-2.xlsx,2021,Kansas,4,0,1,0,0,0,0,0,NA,2,1
PI_N,2021-cexiting-2.xlsx,2021,Kentucky,12,0,1,0,0,0,3,1,0,5,2
PI_N,2021-cexiting-2.xlsx,2021,Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,Maryland,8,0,2,0,1,0,0,0,2,1,2
PI_N,2021-cexiting-2.xlsx,2021,Massachusetts,26,6,0,0,1,3,1,3,NA,8,4
PI_N,2021-cexiting-2.xlsx,2021,Michigan,12,0,4,0,1,0,0,0,NA,4,3
PI_N,2021-cexiting-2.xlsx,2021,Minnesota,7,0,2,0,0,0,0,2,0,2,1
PI_N,2021-cexiting-2.xlsx,2021,Mississippi,3,0,0,0,1,0,0,0,NA,2,0
PI_N,2021-cexiting-2.xlsx,2021,Missouri,12,2,0,0,1,1,0,1,NA,5,2
PI_N,2021-cexiting-2.xlsx,2021,Montana,0,0,0,0,0,0,0,0,0,0,0
PI_N,2021-cexiting-2.xlsx,2021,Nebraska,0,0,0,0,0,0,0,0,0,0,0
PI_N,2021-cexiting-2.xlsx,2021,Nevada,14,2,1,0,1,0,0,7,NA,2,1
PI_N,2021-cexiting-2.xlsx,2021,New Hampshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,New Jersey,14,0,1,0,1,0,0,6,NA,5,1
PI_N,2021-cexiting-2.xlsx,2021,New Mexico,8,1,1,0,0,0,3,2,0,1,0
PI_N,2021-cexiting-2.xlsx,2021,New York,223,3,4,0,3,10,2,87,66,12,36
PI_N,2021-cexiting-2.xlsx,2021,North Carolina,6,1,0,0,0,0,0,2,NA,2,1
PI_N,2021-cexiting-2.xlsx,2021,North Dakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PI_N,2021-cexiting-2.xlsx,2021,Northern Marianas,34,1,0,1,1,0,1,3,0,14,13
PI_N,2021-cexiting-2.xlsx,2021,Ohio,16,1,3,0,0,1,0,3,NA,5,3
PI_N,2021-cexiting-2.xlsx,2021,Oklahoma,11,3,2,0,0,0,0,3,0,0,3
PI_N,2021-cexiting-2.xlsx,2021,Oregon,16,0,0,0,0,0,0,2,0,9,5
PI_N,2021-cexiting-2.xlsx,2021,Pennsylvania,14,0,3,1,1,0,1,5,NA,3,0
PI_N,2021-cexiting-2.xlsx,2021,Puerto Rico,0,0,0,0,0,0,0,0,0,0,0
